,USDT_mcap,USDC_mcap,DAI_mcap,USDS_mcap,USDe_mcap,PYUSD_mcap,USDD_mcap,BUSD_mcap,USD0_mcap,USD1_mcap,BUIDL_mcap,RLUSD_mcap,USDf_mcap,USYC_mcap,USDG_mcap,USDY_mcap,GHO_mcap,USDTB_mcap,total_supply
2019-11-26,2812051781.0,457785767.0,20086232.0,,,,,,,,,,,,,,,,3289923780.0
2019-11-27,2812051781.0,458893971.0,20293699.0,,,,,,,,,,,,,,,,3291239451.0
2019-11-28,2823275790.0,464478710.0,20341826.0,,,,,,,,,,,,,,,,3308096326.0
2019-11-29,2828173740.0,455201600.0,21845899.0,,,,,,,,,,,,,,,,3305221239.0
2019-11-30,2830165744.0,452854020.0,22943597.0,,,,,,,,,,,,,,,,3305963361.0
2019-12-01,2830160744.0,455125432.0,23613208.0,,,,,,,,,,,,,,,,3308899384.0
2019-12-02,2830160744.0,456348133.0,25862181.0,,,,,,,,,,,,,,,,3312371058.0
2019-12-03,2833479062.0,457076080.0,42784377.0,,,,,,,,,,,,,,,,3333339519.0
2019-12-04,2833497719.0,445070649.0,49049831.0,,,,,,,,,,,,,,,,3327618199.0
2019-12-05,2844272906.0,462753667.0,49841970.0,,,,,,,,,,,,,,,,3356868543.0
2019-12-06,2844274165.0,463201009.0,51021507.0,,,,,,,,,,,,,,,,3358496681.0
2019-12-07,2848768166.0,463430732.0,53645809.0,,,,,,,,,,,,,,,,3365844707.0
2019-12-08,2858118166.0,462910608.0,54241123.0,,,,,,,,,,,,,,,,3375269897.0
2019-12-09,2858218166.0,462227350.0,56471664.0,,,,,,,,,,,,,,,,3376917180.0
2019-12-10,2871966250.0,482937760.0,58127495.0,,,,,,,,,,,,,,,,3413031505.0
2019-12-11,3125666807.0,478938906.0,58851472.0,,,,,,,,,,,,,,,,3663457185.0
2019-12-12,3110477709.0,474730688.0,60863245.0,,,,,,,,,,,,,,,,3646071642.0
2019-12-13,3116658957.0,474137899.0,61349714.0,,,,,,,,,,,,,,,,3652146570.0
2019-12-14,3116814753.0,472241784.0,62080164.0,,,,,,,,,,,,,,,,3651136701.0
2019-12-15,3116814753.0,472322413.0,62563339.0,,,,,,,,,,,,,,,,3651700505.0
2019-12-16,3116814753.0,473533014.0,63003778.0,,,,,,,,,,,,,,,,3653351545.0
2019-12-17,3129031220.0,465329802.0,65599243.0,,,,,,,,,,,,,,,,3659960265.0
2019-12-18,3136392239.0,460191065.0,64959742.0,,,,,,,,,,,,,,,,3661543046.0
2019-12-19,3152192758.0,472237266.0,65556883.0,,,,,,,,,,,,,,,,3689986907.0
2019-12-20,3165249152.0,508292307.0,67957073.0,,,,,,,,,,,,,,,,3741498532.0
2019-12-21,3178808322.0,521354342.0,68785662.0,,,,,,,,,,,,,,,,3768948326.0
2019-12-22,3172108322.0,520869964.0,69045359.0,,,,,,,,,,,,,,,,3762023645.0
2019-12-23,3172108322.0,521290092.0,69398112.0,,,,,,,,,,,,,,,,3762796526.0
2019-12-24,3186217122.0,520036652.0,69072165.0,,,,,,,,,,,,,,,,3775325939.0
2019-12-25,3190033772.0,516567080.0,69188181.0,,,,,,,,,,,,,,,,3775789033.0
2019-12-26,3193097639.0,515962435.0,69352681.0,,,,,,,,,,,,,,,,3778412755.0
2019-12-27,3193097639.0,515683191.0,68928333.0,,,,,,,,,,,,,,,,3777709163.0
2019-12-28,3198303878.0,517886404.0,69996894.0,,,,,,,,,,,,,,,,3786187176.0
2019-12-29,3193874144.0,517423577.0,70295449.0,,,,,,,,,,,,,,,,3781593170.0
2019-12-30,3195270588.0,518201964.0,70770760.0,,,,,,,,,,,,,,,,3784243312.0
2019-12-31,3198834653.0,516519795.0,70767364.0,,,,,,,,,,,,,,,,3786121812.0
2020-01-01,3198834653.0,516597712.0,71149777.0,,,,,,,,,,,,,,,,3786582142.0
2020-01-02,3200978653.0,514892050.0,72281645.0,,,,,,,,,,,,,,,,3788152348.0
2020-01-03,4288898575.0,519915526.0,72614968.0,,,,,,,,,,,,,,,,4881429069.0
2020-01-04,4283023028.0,518840356.0,73383340.0,,,,,,,,,,,,,,,,4875246724.0
2020-01-05,4287220841.0,518952466.0,73547676.0,,,,,,,,,,,,,,,,4879720983.0
2020-01-06,4281391701.0,517973272.0,74106275.0,,,,,,,,,,,,,,,,4873471248.0
2020-01-07,4285344129.0,513964831.0,77855756.0,,,,,,,,,,,,,,,,4877164716.0
2020-01-08,4279309317.0,490317289.0,80886456.0,,,,,,,,,,,,,,,,4850513062.0
2020-01-09,4273984481.0,469784290.0,81729630.0,,,,,,,,,,,,,,,,4825498401.0
2020-01-10,4286942072.0,461732415.0,81784497.0,,,,,,,,,,,,,,,,4830458984.0
2020-01-11,4288341143.0,458520665.0,83329194.0,,,,,,,,,,,,,,,,4830191002.0
2020-01-12,4273319340.0,448892630.0,83101741.0,,,,,,,,,,,,,,,,4805313711.0
2020-01-13,4281347850.0,449197501.0,84458742.0,,,,,,,,,,,,,,,,4815004093.0
2020-01-14,4282360330.0,447171710.0,85495814.0,,,,,,,,,,,,,,,,4815027854.0
2020-01-15,4278526948.0,432020884.0,87284469.0,,,,,,,,,,,,,,,,4797832301.0
2020-01-16,4286133433.0,452134110.0,87663675.0,,,,,,,,,,,,,,,,4825931218.0
2020-01-17,4277820758.0,448456801.0,89222339.0,,,,,,,,,,,,,,,,4815499898.0
2020-01-18,4279860810.0,444757303.0,94452683.0,,,,,,,,,,,,,,,,4819070796.0
2020-01-19,4277817642.0,444284972.0,95750977.0,,,,,,,,,,,,,,,,4817853591.0
2020-01-20,4282607058.0,444638589.0,96638682.0,,,,,,,,,,,,,,,,4823884329.0
2020-01-21,4281327773.0,444694131.0,97204216.0,,,,,,,,,,,,,,,,4823226120.0
2020-01-22,4283473428.0,447471889.0,98675240.0,,,,,,,,,,,,,,,,4829620557.0
2020-01-23,4282886404.0,458243977.0,99973323.0,,,,,,,,,,,,,,,,4841103704.0
2020-01-24,4279582980.0,449166380.0,100642563.0,,,,,,,,,,,,,,,,4829391923.0
2020-01-25,4289750201.0,449600266.0,101217363.0,,,,,,,,,,,,,,,,4840567830.0
2020-01-26,4283647991.0,449476884.0,101589118.0,,,,,,,,,,,,,,,,4834713993.0
2020-01-27,4285728294.0,449139167.0,102572368.0,,,,,,,,,,,,,,,,4837439829.0
2020-01-28,4277424754.0,445977555.0,103533895.0,,,,,,,,,,,,,,,,4826936204.0
2020-01-29,4295159219.0,446882008.0,105889812.0,,,,,,,,,,,,,,,,4847931039.0
2020-01-30,4276714294.0,447850721.0,105739484.0,,,,,,,,,,,,,,,,4830304499.0
2020-01-31,4277899663.0,442466921.0,107294604.0,,,,,,,,,,,,,,,,4827661188.0
2020-02-01,4277278308.0,440802894.0,107092085.0,,,,,,,,,,,,,,,,4825173287.0
2020-02-02,4279297792.0,438558615.0,107414287.0,,,,,,,,,,,,,,,,4825270694.0
2020-02-03,4285631682.0,438330505.0,106714942.0,,,,,,,,,,,,,,,,4830677129.0
2020-02-04,4291651783.0,437557126.0,107667360.0,,,,,,,,,,,,,,,,4836876269.0
2020-02-05,4279687870.0,435829632.0,110469099.0,,,,,,,,,,,,,,,,4825986601.0
2020-02-06,4281286726.0,426708639.0,111404177.0,,,,,,,,,,,,,,,,4819399542.0
2020-02-07,4280165006.0,426671374.0,112357810.0,,,,,,,,,,,,,,,,4819194190.0
2020-02-08,4283434129.0,423899681.0,113742950.0,,,,,,,,,,,,,,,,4821076760.0
2020-02-09,4283445364.0,421470435.0,113854708.0,,,,,,,,,,,,,,,,4818770507.0
2020-02-10,4304246879.0,426484983.0,115593622.0,,,,,,,,,,,,,,,,4846325484.0
2020-02-11,4293957672.0,422144696.0,115780846.0,,,,,,,,,,,,,,,,4831883214.0
2020-02-12,4288414306.0,420429610.0,116713432.0,,,,,,,,,,,,,,,,4825557348.0
2020-02-13,4276982478.0,430565815.0,118237905.0,,,,,,,,,,,,,,,,4825786198.0
2020-02-14,4279251913.0,429206851.0,121852078.0,,,,,,,,,,,,,,,,4830310842.0
2020-02-15,4283562617.0,429538978.0,123258195.0,,,,,,,,,,,,,,,,4836359790.0
2020-02-16,4282126676.0,429266918.0,124417279.0,,,,,,,,,,,,,,,,4835810873.0
2020-02-17,4287194543.0,430850992.0,126511838.0,,,,,,,,,,,,,,,,4844557373.0
2020-02-18,4296553112.0,430318295.0,125802105.0,,,,,,,,,,,,,,,,4852673512.0
2020-02-19,4285326171.0,432640417.0,121601577.0,,,,,,,,,,,,,,,,4839568165.0
2020-02-20,4282876600.0,434416693.0,119484617.0,,,,,,,,,,,,,,,,4836777910.0
2020-02-21,4287659835.0,425180739.0,119994841.0,,,,,,,,,,,,,,,,4832835415.0
2020-02-22,4286189910.0,424407128.0,120669546.0,,,,,,,,,,,,,,,,4831266584.0
2020-02-23,4285130709.0,425934495.0,119999880.0,,,,,,,,,,,,,,,,4831065084.0
2020-02-24,4294456127.0,424523238.0,121265667.0,,,,,,,,,,,,,,,,4840245032.0
2020-02-25,4289228245.0,427141133.0,122221848.0,,,,,,,,,,,,,,,,4838591226.0
2020-02-26,4284267567.0,428152155.0,124333572.0,,,,,,,,,,,,,,,,4836753294.0
2020-02-27,4279357851.0,430280212.0,122816784.0,,,,,,,,,,,,,,,,4832454847.0
2020-02-28,4290501477.0,442683071.0,122762632.0,,,,,,,,,,,,,,,,4855947180.0
2020-02-29,4284583526.0,444737275.0,120359117.0,,,,,,,,,,,,,,,,4849679918.0
2020-03-01,4281707678.0,444538918.0,119609006.0,,,,,,,,,,,,,,,,4845855602.0
2020-03-02,4287586058.0,445667652.0,118898199.0,,,,,,,,,,,,,,,,4852151909.0
2020-03-03,4287612679.0,457244830.0,117598592.0,,,,,,,,,,,,,,,,4862456101.0
2020-03-04,4290848897.0,468968353.0,118062742.0,,,,,,,,,,,,,,,,4877879992.0
2020-03-05,4294158069.0,468927308.0,118091309.0,,,,,,,,,,,,,,,,4881176686.0
2020-03-06,4283452585.0,462571693.0,117956145.0,,,,,,,,,,,,,,,,4863980423.0
2020-03-07,4292195690.0,462713792.0,121583103.0,,,,,,,,,,,,,,,,4876492585.0
2020-03-08,4288082507.0,464653647.0,122124690.0,,,,,,,,,,,,,,,,4874860844.0
2020-03-09,4262796415.0,460681051.0,120900824.0,,,,,,,,,,,,,,,,4844378290.0
2020-03-10,4299840153.0,460225304.0,120616081.0,,,,,,,,,,,,,,,,4880681538.0
2020-03-11,4301130617.0,457583949.0,119504803.0,,,,,,,,,,,,,,,,4878219369.0
2020-03-12,4311456649.0,467915568.0,120666966.0,,,,,,,,,,,,,,,,4900039183.0
2020-03-13,4308381652.0,518795788.0,113644743.0,,,,,,,,,,,,,,,,4940822183.0
2020-03-14,4340812840.0,563821752.0,99870494.0,,,,,,,,,,,,,,,,5004505086.0
2020-03-15,4271079465.0,564599306.0,97374034.0,,,,,,,,,,,,,,,,4933052805.0
2020-03-16,4293832554.0,604610635.0,99441932.0,,,,,,,,,,,,,,,,4997885121.0
2020-03-17,4317599420.0,606271146.0,94982374.0,,,,,,,,,,,,,,,,5018852940.0
2020-03-18,4306583145.0,626587117.0,92513458.0,,,,,,,,,,,,,,,,5025683720.0
2020-03-19,4231721926.0,628140653.0,95234502.0,,,,,,,,,,,,,,,,4955097081.0
2020-03-20,4294893981.0,651712527.0,82433488.0,,,,,,,,,,,,,,,,5029039996.0
2020-03-21,4342066152.0,646624347.0,85363930.0,,,,,,,,,,,,,,,,5074054429.0
2020-03-22,4274759423.0,668188337.0,84357672.0,,,,,,,,,,,,,,,,5027305432.0
2020-03-23,4298879010.0,669658761.0,83248500.0,,,,,,,,,,,,,,,,5051786271.0
2020-03-24,4298542913.0,670753144.0,83487153.0,,,,,,,,,,,,,,,,5052783210.0
2020-03-25,4287070634.0,689313852.0,84073256.0,,,,,,,,,,,,,,,,5060457742.0
2020-03-26,4304355951.0,688998448.0,83080450.0,,,,,,,,,,,,,,,,5076434849.0
2020-03-27,4300196109.0,686111344.0,83803875.0,,,,,,,,,,,,,,,,5070111328.0
2020-03-28,4285259142.0,685378083.0,82564357.0,,,,,,,,,,,,,,,,5053201582.0
2020-03-29,4291651285.0,689133981.0,83783726.0,,,,,,,,,,,,,,,,5064568992.0
2020-03-30,4298897388.0,693876956.0,83645144.0,,,,,,,,,,,,,,,,5076419488.0
2020-03-31,4303567262.0,691237918.0,83014573.0,,,,,,,,,,,,,,,,5077819753.0
2020-04-01,4282455239.0,693220681.0,84604916.0,,,,,,,,,,,,,,,,5060280836.0
2020-04-02,4298464572.0,695999747.0,85377599.0,,,,,,,,,,,,,,,,5079841918.0
2020-04-03,6308898014.0,693825978.0,87174649.0,,,,,,,,,,,,,,,,7089898641.0
2020-04-04,6345586550.0,702995459.0,87736192.0,,,,,,,,,,,,,,,,7136318201.0
2020-04-05,6341175558.0,702183762.0,87798252.0,,,,,,,,,,,,,,,,7131157572.0
2020-04-06,6357859575.0,700351786.0,87512093.0,,,,,,,,,,,,,,,,7145723454.0
2020-04-07,6348996817.0,686220119.0,87837562.0,,,,,,,,,,,,,,,,7123054498.0
2020-04-08,6337540895.0,697129228.0,82750900.0,,,,,,,,,,,,,,,,7117421023.0
2020-04-09,6342789173.0,713025412.0,81205781.0,,,,,,,,,,,,,,,,7137020366.0
2020-04-10,6351749244.0,711749677.0,81806777.0,,,,,,,,,,,,,,,,7145305698.0
2020-04-11,6360286246.0,710557997.0,81417143.0,,,,,,,,,,,,,,,,7152261386.0
2020-04-12,6358136926.0,710605126.0,82301197.0,,,,,,,,,,,,,,,,7151043249.0
2020-04-13,6360712294.0,717420224.0,81588952.0,,,,,,,,,,,,,,,,7159721470.0
2020-04-14,6342632339.0,725680674.0,81930550.0,,,,,,,,,,,,,,,,7150243563.0
2020-04-15,6353107085.0,735203086.0,81971475.0,,,,,,,,,,,,,,,,7170281646.0
2020-04-16,6338368646.0,735988497.0,82443814.0,,,,,,,,,,,,,,,,7156800957.0
2020-04-17,6367320936.0,731850213.0,83107754.0,,,,,199410007.0,,,,,,,,,,,7381688910.0
2020-04-18,6354943648.0,725926636.0,82938249.0,,,,,205405408.0,,,,,,,,,,,7369213941.0
2020-04-19,6348280713.0,728802965.0,85096331.0,,,,,206006842.0,,,,,,,,,,,7368186851.0
2020-04-20,6370176429.0,726847322.0,88395293.0,,,,,204498054.0,,,,,,,,,,,7389917098.0
2020-04-21,6369201538.0,735999651.0,89671209.0,,,,,197298823.0,,,,,,,,,,,7392171221.0
2020-04-22,6355845853.0,725055954.0,90443235.0,,,,,196973924.0,,,,,,,,,,,7368318966.0
2020-04-23,7133234308.0,726234993.0,91076089.0,,,,,193223819.0,,,,,,,,,,,8143769209.0
2020-04-24,7101969334.0,731974511.0,94361062.0,,,,,186565777.0,,,,,,,,,,,8114870684.0
2020-04-25,7109426016.0,753828820.0,96484374.0,,,,,180220083.0,,,,,,,,,,,8139959293.0
2020-04-26,7125314350.0,756062774.0,97159438.0,,,,,190748648.0,,,,,,,,,,,8169285210.0
2020-04-27,7139857877.0,755111871.0,97931890.0,,,,,195255128.0,,,,,,,,,,,8188156766.0
2020-04-28,7149322731.0,752281854.0,98193617.0,,,,,192738443.0,,,,,,,,,,,8192536645.0
2020-04-29,7134423240.0,731366478.0,98373950.0,,,,,193771489.0,,,,,,,,,,,8157935157.0
2020-04-30,7692068637.0,726001388.0,101018886.0,,,,,190177306.0,,,,,,,,,,,8709266217.0
2020-05-01,7699585322.0,726339842.0,101749293.0,,,,,176405208.0,,,,,,,,,,,8704079665.0
2020-05-02,7792729873.0,712603897.0,100358351.0,,,,,168989603.0,,,,,,,,,,,8774681724.0
2020-05-03,7801751804.0,711461082.0,108999256.0,,,,,178167162.0,,,,,,,,,,,8800379304.0
2020-05-04,7820865420.0,710346519.0,111837516.0,,,,,180765483.0,,,,,,,,,,,8823814938.0
2020-05-05,7790956108.0,710793062.0,111891118.0,,,,,178726819.0,,,,,,,,,,,8792367107.0
2020-05-06,7861206043.0,714139098.0,112363390.0,,,,,182652535.0,,,,,,,,,,,8870361066.0
2020-05-07,7930935317.0,711778609.0,112285016.0,,,,,188891936.0,,,,,,,,,,,8943890878.0
2020-05-08,8079054026.0,722023647.0,111873857.0,,,,,192334587.0,,,,,,,,,,,9105286117.0
2020-05-09,8155833352.0,721261346.0,111758621.0,,,,,193984007.0,,,,,,,,,,,9182837326.0
2020-05-10,8313422574.0,722268680.0,112704064.0,,,,,193781421.0,,,,,,,,,,,9342176739.0
2020-05-11,8473215859.0,746986295.0,110301833.0,,,,,183776425.0,,,,,,,,,,,9514280412.0
2020-05-12,8491686231.0,745026108.0,109685940.0,,,,,187613460.0,,,,,,,,,,,9534011739.0
2020-05-13,8640172742.0,748338008.0,109061154.0,,,,,187352900.0,,,,,,,,,,,9684924804.0
2020-05-14,8634423670.0,769698234.0,108482288.0,,,,,187883376.0,,,,,,,,,,,9700487568.0
2020-05-15,8807791057.0,726205938.0,109739788.0,,,,,188176841.0,,,,,,,,,,,9831913624.0
2020-05-16,8864847685.0,727130463.0,110287510.0,,,,,179829683.0,,,,,,,,,,,9882095341.0
2020-05-17,8887329333.0,724661419.0,110976490.0,,,,,179829683.0,,,,,,,,,,,9902796925.0
2020-05-18,8975796528.0,726279461.0,111791114.0,,,,,179829683.0,,,,,,,,,,,9993696786.0
2020-05-19,8946398316.0,724994741.0,114476290.0,,,,,176439626.0,,,,,,,,,,,9962308973.0
2020-05-20,8925141349.0,726086024.0,114782483.0,,,,,170934831.0,,,,,,,,,,,9936944687.0
2020-05-21,8949763768.0,733473516.0,120124927.0,,,,,165962947.0,,,,,,,,,,,9969325158.0
2020-05-22,8937031687.0,730845883.0,119229932.0,,,,,165194452.0,,,,,,,,,,,9952301954.0
2020-05-23,8904835043.0,730001403.0,124107292.0,,,,,168257937.0,,,,,,,,,,,9927201675.0
2020-05-24,8912893844.0,730880485.0,121333689.0,,,,,168257937.0,,,,,,,,,,,9933365955.0
2020-05-25,8973070176.0,728156160.0,121216901.0,,,,,178677410.0,,,,,,,,,,,10001120647.0
2020-05-26,9005148940.0,738174061.0,121256917.0,,,,,180205059.0,,,,,,,,,,,10044784977.0
2020-05-27,9000991564.0,738446277.0,120523011.0,,,,,179790539.0,,,,,,,,,,,10039751391.0
2020-05-28,9015071778.0,740107623.0,120650457.0,,,,,189793248.0,,,,,,,,,,,10065623106.0
2020-05-29,9034880313.0,744293975.0,120836439.0,,,,,183702200.0,,,,,,,,,,,10083712927.0
2020-05-30,9046743741.0,746020198.0,122347745.0,,,,,171665941.0,,,,,,,,,,,10086777625.0
2020-05-31,9107846025.0,747124387.0,126153596.0,,,,,171665941.0,,,,,,,,,,,10152789949.0
2020-06-01,9087003496.0,732150217.0,130156743.0,,,,,171665941.0,,,,,,,,,,,10120976397.0
2020-06-02,9131206431.0,729757861.0,126002370.0,,,,,168809508.0,,,,,,,,,,,10155776170.0
2020-06-03,9212094571.0,741158313.0,121833234.0,,,,,165890470.0,,,,,,,,,,,10240976588.0
2020-06-04,9223480386.0,737553656.0,132406317.0,,,,,173769899.0,,,,,,,,,,,10267210258.0
2020-06-05,9264926474.0,739424343.0,132259957.0,,,,,169567687.0,,,,,,,,,,,10306178461.0
2020-06-06,9267985509.0,738419598.0,132609400.0,,,,,167116131.0,,,,,,,,,,,10306130638.0
2020-06-07,9281349701.0,740762681.0,132450127.0,,,,,167116131.0,,,,,,,,,,,10321678640.0
2020-06-08,9304968055.0,739704499.0,135549642.0,,,,,167116131.0,,,,,,,,,,,10347338327.0
2020-06-09,9330982637.0,745158033.0,135364072.0,,,,,169613587.0,,,,,,,,,,,10381118329.0
2020-06-10,9350784918.0,744872916.0,121327220.0,,,,,168088991.0,,,,,,,,,,,10385074045.0
2020-06-11,9408692693.0,733633527.0,121599427.0,,,,,178506550.0,,,,,,,,,,,10442432197.0
2020-06-12,9436245877.0,734705830.0,125923811.0,,,,,163464821.0,,,,,,,,,,,10460340339.0
2020-06-13,9486299303.0,733293831.0,123952238.0,,,,,177508310.0,,,,,,,,,,,10521053682.0
2020-06-14,9481923030.0,742538868.0,123845060.0,,,,,177508310.0,,,,,,,,,,,10525815268.0
2020-06-15,9493593133.0,742292747.0,119829991.0,,,,,177508310.0,,,,,,,,,,,10533224181.0
2020-06-16,9518736918.0,752372162.0,116341350.0,,,,,156126143.0,,,,,,,,,,,10543576573.0
2020-06-17,9544643009.0,771764657.0,117505081.0,,,,,157158090.0,,,,,,,,,,,10591070837.0
2020-06-18,9549847480.0,802944493.0,119156354.0,,,,,148438368.0,,,,,,,,,,,10620386695.0
2020-06-19,9574951885.0,830636248.0,120463657.0,,,,,147059234.0,,,,,,,,,,,10673111024.0
2020-06-20,9614392470.0,882367707.0,125014843.0,,,,,154372415.0,,,,,,,,,,,10776147435.0
2020-06-21,9627169919.0,912533594.0,126475657.0,,,,,154372415.0,,,,,,,,,,,10820551585.0
2020-06-22,9622223222.0,933298872.0,125999318.0,,,,,155784047.0,,,,,,,,,,,10837305459.0
2020-06-23,9630499943.0,951762279.0,130842492.0,,,,,170201998.0,,,,,,,,,,,10883306712.0
2020-06-24,9601992527.0,945441841.0,128045259.0,,,,,164755792.0,,,,,,,,,,,10840235419.0
2020-06-25,9615414191.0,940124658.0,129833260.0,,,,,172661236.0,,,,,,,,,,,10858033345.0
2020-06-26,9592877640.0,941549149.0,128732635.0,,,,,176061016.0,,,,,,,,,,,10839220440.0
2020-06-27,9629325844.0,953580579.0,129428187.0,,,,,164429914.0,,,,,,,,,,,10876764524.0
2020-06-28,9638700261.0,984604097.0,130070969.0,,,,,164429914.0,,,,,,,,,,,10917805241.0
2020-06-29,9634384875.0,984899581.0,129354465.0,,,,,172710000.0,,,,,,,,,,,10921348921.0
2020-06-30,9628668055.0,981974100.0,129257128.0,,,,,168290402.0,,,,,,,,,,,10908189685.0
2020-07-01,9637841653.0,986360474.0,129588691.0,,,,,175198428.0,,,,,,,,,,,10928989246.0
2020-07-02,9639104881.0,1001687048.0,148046336.0,,,,,174473356.0,,,,,,,,,,,10963311621.0
2020-07-03,9647929508.0,998027103.0,149186035.0,,,,,177692659.0,,,,,,,,,,,10972835305.0
2020-07-04,9643357747.0,1039334176.0,164978172.0,,,,,168685986.0,,,,,,,,,,,11016356081.0
2020-07-05,9704261208.0,1038416512.0,170877175.0,,,,,168685986.0,,,,,,,,,,,11082240881.0
2020-07-06,9708811153.0,1039017303.0,176652872.0,,,,,174093733.0,,,,,,,,,,,11098575061.0
2020-07-07,9712908096.0,1046503700.0,182138141.0,,,,,174242580.0,,,,,,,,,,,11115792517.0
2020-07-08,9734760496.0,1045241768.0,186937930.0,,,,,172952472.0,,,,,,,,,,,11139892666.0
2020-07-09,9736967713.0,1069778242.0,189122931.0,,,,,178717340.0,,,,,,,,,,,11174586226.0
2020-07-10,9783869273.0,1092234884.0,189777883.0,,,,,167162165.0,,,,,,,,,,,11233044205.0
2020-07-11,9803667487.0,1100018699.0,192464453.0,,,,,165838378.0,,,,,,,,,,,11261989017.0
2020-07-12,9824421803.0,1108808904.0,201345310.0,,,,,173496178.0,,,,,,,,,,,11308072195.0
2020-07-13,9823245541.0,1108342350.0,194491882.0,,,,,173496178.0,,,,,,,,,,,11299575951.0
2020-07-14,9848359866.0,1107133398.0,198857973.0,,,,,165721200.0,,,,,,,,,,,11320072437.0
2020-07-15,9845335827.0,1100954442.0,199399810.0,,,,,162637310.0,,,,,,,,,,,11308327389.0
2020-07-16,9858754629.0,1107994136.0,200950739.0,,,,,163183290.0,,,,,,,,,,,11330882794.0
2020-07-17,9880260498.0,1105670920.0,201961616.0,,,,,166701959.0,,,,,,,,,,,11354594993.0
2020-07-18,9880407857.0,1105525121.0,210379201.0,,,,,172004271.0,,,,,,,,,,,11368316450.0
2020-07-19,9884364193.0,1123580301.0,212167295.0,,,,,174565507.0,,,,,,,,,,,11394677296.0
2020-07-20,9913964260.0,1124222592.0,221183786.0,,,,,184946769.0,,,,,,,,,,,11444317407.0
2020-07-21,9913573515.0,1109330263.0,220578969.0,,,,,172776285.0,,,,,,,,,,,11416259032.0
2020-07-22,9921658840.0,1117656662.0,222782669.0,,,,,183203833.0,,,,,,,,,,,11445302004.0
2020-07-23,10016213022.0,1117412376.0,224399095.0,,,,,185474404.0,,,,,,,,,,,11543498897.0
2020-07-24,10062892351.0,1111666685.0,260784026.0,,,,,176753078.0,,,,,,,,,,,11612096140.0
2020-07-25,10162563058.0,1109062844.0,285136547.0,,,,,178080604.0,,,,,,,,,,,11734843053.0
2020-07-26,10213180914.0,1106484358.0,254444725.0,,,,,178080604.0,,,,,,,,,,,11752190601.0
2020-07-27,10216671824.0,1166058592.0,276975318.0,,,,,171922175.0,,,,,,,,,,,11831627909.0
2020-07-28,10163253370.0,1168067160.0,287337611.0,,,,,169295143.0,,,,,,,,,,,11787953284.0
2020-07-29,10472196877.0,1167917744.0,301443470.0,,,,,148411198.0,,,,,,,,,,,12089969289.0
2020-07-30,10617855494.0,1165546374.0,330149283.0,,,,,151547934.0,,,,,,,,,,,12265099085.0
2020-07-31,10707864336.0,1145335232.0,347418058.0,,,,,147007845.0,,,,,,,,,,,12347625471.0
2020-08-01,10778488967.0,1079713382.0,370563792.0,,,,,159231367.0,,,,,,,,,,,12387997508.0
2020-08-02,10941249519.0,1087114066.0,368973994.0,,,,,152158484.0,,,,,,,,,,,12549496063.0
2020-08-03,11062349222.0,1097449797.0,369885940.0,,,,,161639983.0,,,,,,,,,,,12691324942.0
2020-08-04,11118634671.0,1084969023.0,385394038.0,,,,,157565920.0,,,,,,,,,,,12746563652.0
2020-08-05,11182209135.0,1082620641.0,386659620.0,,,,,159511594.0,,,,,,,,,,,12811000990.0
2020-08-06,11252929576.0,1080663525.0,389543206.0,,,,,163227642.0,,,,,,,,,,,12886363949.0
2020-08-07,11334228794.0,1093371177.0,380719416.0,,,,,163329539.0,,,,,,,,,,,12971648926.0
2020-08-08,11495140100.0,1108253404.0,384611514.0,,,,,165545915.0,,,,,,,,,,,13153550933.0
2020-08-09,11578515769.0,1147426900.0,383999249.0,,,,,178996751.0,,,,,,,,,,,13288938669.0
2020-08-10,11650317902.0,1146087516.0,383463405.0,,,,,180166092.0,,,,,,,,,,,13360034915.0
2020-08-11,11698790362.0,1123043261.0,424372186.0,,,,,169711746.0,,,,,,,,,,,13415917555.0
2020-08-12,11858746978.0,1133850754.0,428380630.0,,,,,160701990.0,,,,,,,,,,,13581680352.0
2020-08-13,11896892578.0,1161006417.0,425553141.0,,,,,173459248.0,,,,,,,,,,,13656911384.0
2020-08-14,12000642229.0,1177494755.0,435923683.0,,,,,179073439.0,,,,,,,,,,,13793134106.0
2020-08-15,12238797983.0,1205711262.0,415657267.0,,,,,192755725.0,,,,,,,,,,,14052922237.0
2020-08-16,12215059078.0,1201078658.0,415930725.0,,,,,188740771.0,,,,,,,,,,,14020809232.0
2020-08-17,12248808991.0,1202780393.0,423689537.0,,,,,188740771.0,,,,,,,,,,,14064019692.0
2020-08-18,12392582270.0,1218933979.0,429635612.0,,,,,200899647.0,,,,,,,,,,,14242051508.0
2020-08-19,12603054668.0,1246578444.0,428248084.0,,,,,209579418.0,,,,,,,,,,,14487460614.0
2020-08-20,12605339230.0,1276066354.0,422939403.0,,,,,195563315.0,,,,,,,,,,,14499908302.0
2020-08-21,12660117157.0,1308639524.0,433406175.0,,,,,201312634.0,,,,,,,,,,,14603475490.0
2020-08-22,12762557154.0,1331937325.0,435985038.0,,,,,197095955.0,,,,,,,,,,,14727575472.0
2020-08-23,12812234222.0,1337354145.0,443541608.0,,,,,203516910.0,,,,,,,,,,,14796646885.0
2020-08-24,12830042987.0,1355621233.0,445425129.0,,,,,213025940.0,,,,,,,,,,,14844115289.0
